1067	University of South Carolina-Upstate	Spartanburg
416	University of South Dakota	Vermillion
61	University of South Florida	Tampa ...
20	University of Southern California	Los Angeles
676	University of Southern Indiana	Evansville
1632	University of Southern Maine	Portland ...
254	University of Southern Mississippi	Hattiesburg
1080	University of St Thomas	Houston
1473	University of St. Augustine for Health Sciences	San Marcos ...
1041	University of St. Francis	Joliet
296	University of St. Thomas	St. Paul ...
445	University of Texas Rio Grande Valley	Brownsville ...
324	University of Texas Southwestern Medical Center	Dallas
1120	University of the Cumberlands	Williamsburg
734	University of the District of Columbia	Washington
855	University of the Incarnate Word	San Antonio
1154	University of the Ozarks	Clarksville
397	University of the Pacific	Stockton ...
1461	University of the Potomac	Washington ...
1145	University of the Sciences in Philadelphia	Philadelphia
1209	University of the Southwest	Hobbs
1610	University of the West	Rosemead
233	University of Toledo	Toledo
1577	University of Valley Forge	Phoenixville
109	University of Vermont	Burlington
43	University of Virginia	Charlottesville ...
7	University of Washington	Seattle ...
316	University of West Florida	Pensacola ...
415	University of West Georgia	Carrollton
1665	University of Western States	Portland
322	University of Wisconsin-Eau Claire	Eau Claire
399	University of Wisconsin-Green Bay	Green Bay
536	University of Wisconsin-La Crosse	La Crosse
12	University of Wisconsin-Madison	Madison
146	University of Wisconsin-Milwaukee	Milwaukee
353	University of Wisconsin-Oshkosh	Oshkosh
851	University of Wisconsin-Parkside	Kenosha
610	University of Wisconsin-Platteville	Platteville
834	University of Wisconsin-River Falls	River Falls
346	University of Wisconsin-Stevens Point	Stevens Point
381	University of Wisconsin-Stout	Menomonie
665	University of Wisconsin-Superior	Superior
441	University of Wisconsin-Whitewater	Whitewater
194	University of Wyoming	Laramie
1186	Upper Iowa University	Fayette ...
1142	Urbana University	Urbana ...
1745	Ursinus College	Collegeville
1302	Ursuline College	Pepper Pike
124	Utah State University	Logan ...
293	Utah Valley University	Orem ...
469	Utica College	Utica
434	Valdosta State University	Valdosta
291	Valencia College	Orlando
1389	Valley City State University	Valley City
419	Valparaiso University	Valparaíso
73	Vanderbilt University	Nashville
1657	VanderCook College of Music	Chicago
1327	Vanguard University of Southern California	Costa Mesa ...
292	Vassar College	Poughkeepsie
1125	Vaughn College of Aeronautics and Technology	Flushing
1673	Vermont College of Fine Arts	Montpelier
763	Vermont Law School	South Royalton
1252	Vermont Technical College	Randolph Center
1306	Villa Maria College	Buffalo
231	Villanova University	Villanova
753	Vincennes University	Vincennes
96	Virginia Commonwealth University	Richmond
813	Virginia Military Institute	Lexington
46	Virginia Polytechnic Institute and State University	Blacksburg
859	Virginia State University	Petersburg
1431	Virginia Union University	Richmond
1118	Virginia Wesleyan University	Norfolk
1086	Viterbo University	La Crosse
1267	Voorhees College	Denmark
504	Wabash College	Crawfordsville
1741	Wade College	Dallas
755	Wagner College	Staten Island
184	Wake Forest University	Winston Salem
1373	Waldorf University	Forest City
879	Walla Walla University	College Place
1025	Walsh College	Troy
761	Walsh University	North Canton
1075	Warner Pacific College	Portland
1471	Warner University	Lake Wales
861	Warren Wilson College	Swannanoa
777	Wartburg College	Waverly
691	Washburn University	Topeka
694	Washington & Jefferson College	Washington
1607	Washington Adventist University	Takoma Park
383	Washington and Lee University	Lexington
639	Washington College	Chestertown
70	Washington State University	Pullman
45	Washington University in St. Louis	St. Louis
1634	Watkins College of Art, Design & Film	Nashville
1301	Wayland Baptist University	Plainview ...
788	Wayne State College	Wayne
123	Wayne State University	Detroit
1367	Waynesburg University	Waynesburg
1583	Webb Institute	Glen Cove
1644	Webber International University	Babson Park
318	Weber State University	Ogden ...
288	Webster University	St. Louis
1618	Welch College	Nashville
255	Wellesley College	Wellesley
1245	Wells College	Aurora
681	Wentworth Institute of Technology	Boston
1006	Wesley College	Dover
1445	Wesleyan College	Macon ...
212	Wesleyan University	Middletown
326	West Chester University of Pennsylvania	West Chester
1468	West Coast University-Los Angeles	North Hollywood
1429	West Liberty University	West Liberty
500	West Texas A&M University	Canyon ...
1646	West Virginia School of Osteopathic Medicine	Lewisburg
984	West Virginia State University	Institute
115	West Virginia University	Morgantown ...
1512	West Virginia University at Parkersburg	Parkersburg
1446	West Virginia University Institute of Technology	Montgomery
1539	West Virginia Wesleyan College	Buckhannon
332	Western Carolina University	Cullowhee ...
696	Western Colorado University	Gunnison
809	Western Connecticut State University	Danbury
398	Western Illinois University	Macomb ...
262	Western Kentucky University	Bowling Green
138	Western Michigan University	Kalamazoo
785	Western Nevada College	Carson City
885	Western New England University	Springfield ...
848	Western New Mexico University	Silver City
444	Western Oregon University	Monmouth
1598	Western State College of Law	Irvine
840	Western University of Health Sciences	Pomona
208	Western Washington University	Bellingham
1730	Westfield State University	Westfield
670	Westminster College	Salt Lake City
1487	Westminster College, Missouri	Fulton
781	Westminster College, Pennsylvania	New Wilmington
871	Westmont College	Santa Barbara
400	Wheaton College	Wheaton
913	Wheaton College, Massachusetts	Norton
977	Wheeling University	Wheeling
1508	Whitman College	Walla Walla
651	Whittier College	Whittier
888	Whitworth University	Spokane
270	Wichita State University	Wichita
376	Widener University	Chester ...
1642	Wilberforce University	Wilberforce
1537	Wiley College	Marshall
501	Wilkes University	Wilkes-Barre
528	Willamette University	Salem
856	William Carey University	Hattiesburg ...
1478	William James College	Newton
1467	William Jessup University	Rocklin ...
1344	William Jewell College	Liberty
527	William Paterson University	Wayne
1596	William Peace University	Raleigh
1081	William Penn University	Oskaloosa
1436	William Woods University	Fulton
1427	Williams Baptist University	Walnut Ridge
247	Williams College	Williamstown
1349	Wilmington College	Wilmington
864	Wilmington University	New Castle ...
1150	Wilson College	Chambersburg
1498	Wingate University	Wingate
603	Winona State University	Winona
1008	Winston-Salem State University	Winston Salem
517	Winthrop University	Rock Hill
1295	Wisconsin Lutheran College	Milwaukee
1774	Wisconsin School of Professional Psychology	Milwaukee
693	Wittenberg University	Springfield
1709	Wofford College	Spartanburg
1758	WON Institute of Graduate Studies	Glenside
1250	Woodbury University	Burbank ...
169	Worcester Polytechnic Institute	Worcester
771	Worcester State University	Worcester
213	Wright State University	Dayton ...
502	Xavier University	Cincinnati
966	Xavier University of Louisiana	New Orleans
16	Yale University	New Haven
216	Yeshiva University	New York City
1506	York College	York
958	York College of Pennsylvania	York
1588	York College, City University of New York	Jamaica
1536	Young Harris College	Young Harris
396	Youngstown State University	Youngstown
